v8-version,6,7,288,46,-node.8,0
LoadIC,0x140a52e303d5,5,48,0,.,0x140ab6a82571,toString,,
LoadIC,0x140a52e303e9,5,62,0,.,0x140ab6a827d9,toUpperCase,,
KeyedStoreIC,0x140a52e303f6,5,15,0,1,0x140a22c02889,0,,
LoadIC,0x140a52e303d5,5,48,.,1,0x140ab6a82571,toString,,
LoadIC,0x140a52e303e9,5,62,.,1,0x140ab6a827d9,toUpperCase,,
StoreIC,0x140a52e30410,27,3,0,.,0x140a22c36e41,hexTable,,
StoreIC,0x140a52e30416,28,3,0,.,0x140a22c36e41,isHexTable,,
LoadGlobalIC,0x140a52e2e4f4,62,17,0,1,0x140a22c078f9,Symbol,,
LoadGlobalIC,0x140a52e2e54e,71,27,0,1,0x140a22c078f9,Object,,
KeyedLoadIC,0x140a52e2e571,72,27,0,.,0x140a22c027d9,symbol("Symbol.iterator" hash 1574666),,
StoreIC,0x140a52e2e671,383,12,0,.,0x140a22c38289,value,,
StoreIC,0x140a52e2e6a0,431,12,0,.,0x140a22c38499,value,,
StoreIC,0x140a52e2e6b8,438,5,0,.,0x140a22c38651,get,,
StoreIC,0x140a52e2e6c0,441,5,0,.,0x140a22c38651,set,,
code-creation,Handler,1,62344,0x2a127319620,203,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,62356,0x2a127319620,203,StaDataPropertyInLiteral.Wide
code-creation,Handler,1,62402,0x2a127319740,671,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,62412,0x2a127319740,671,CallProperty2.Wide
code-creation,Handler,1,62456,0x2a127319a20,1896,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,62468,0x2a127319a20,1896,CreateArrayLiteral.Wide
code-creation,Handler,1,62493,0x2a12731a1e0,647,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,62503,0x2a12731a1e0,647,CallProperty0.Wide
code-creation,Builtin,3,62541,0x2a12731a4c0,6904,ArrayPrototypeSlice
code-creation,Builtin,3,62551,0x2a12731a4c0,6904,ArrayPrototypeSlice
KeyedStoreIC,0x140a52e2e8e7,824,21,0,1,0x140a22c029e9,32,,
StoreIC,0x140a52e2e911,969,3,0,.,0x140a22c38f41,append,,
StoreIC,0x140a52e2e920,983,3,0,.,0x140a22c38f41,delete,,
StoreIC,0x140a52e2e92f,1004,3,0,.,0x140a22c38f41,get,,
StoreIC,0x140a52e2e93e,1022,3,0,.,0x140a22c38f41,getAll,,
StoreIC,0x140a52e2e94d,1041,3,0,.,0x140a22c38f41,has,,
StoreIC,0x140a52e2e95c,1059,3,0,.,0x140a22c38f41,set,,
StoreIC,0x140a52e2e96b,1099,3,0,.,0x140a22c38f41,sort,,
StoreIC,0x140a52e2e97a,1146,3,0,.,0x140a22c38f41,entries,,
StoreIC,0x140a52e2e989,1154,3,0,.,0x140a22c38f41,forEach,,
StoreIC,0x140a52e2e998,1176,3,0,.,0x140a22c38f41,keys,,
StoreIC,0x140a52e2e9a7,1184,3,0,.,0x140a22c38f41,values,,
StoreIC,0x140a52e2e9b6,1194,3,0,.,0x140a22c38f41,toString,,
code-creation,LazyCompile,10,62929,0x140a52e31fea,630,defineIDLClass internal/url.js:911:24,0x140a52e2b980,~
LoadGlobalIC,0x140a52e31feb,913,3,0,1,0x140a22c078f9,Object,,
LoadGlobalIC,0x140a52e31ff6,913,32,0,1,0x140a22c078f9,Symbol,,
code-creation,Builtin,3,63010,0x2a12731c000,652,ObjectKeys
code-creation,Builtin,3,63026,0x2a12731c000,652,ObjectKeys
KeyedLoadIC,0x140a52e32083,926,17,0,.,0x140a22c38f41,append,,
LoadIC,0x140a52e3205a,921,14,.,1,0x140a22c06091,done,,
LoadIC,0x140a52e32060,921,14,.,1,0x140a22c06091,value,,
LoadIC,0x140a52e32076,922,12,.,1,0x140a22c02309,defineProperty,,
KeyedLoadIC,0x140a52e32083,926,17,.,1,0x140a22c38f41,delete,,
StoreIC,0x140a52e32086,926,17,.,1,0x140a22c38499,value,,
KeyedLoadIC,0x140a52e32083,926,17,1,N,0x140a22c38f41,get,,
StoreIC,0x140a52e2ea13,1207,36,0,.,0x140a22c38ff1,value,,
StoreIC,0x140a52e2ea58,1225,3,0,.,0x140a22c390a1,next,,
LoadIC,0x140a52e31ff0,913,10,.,1,0x140a22c02309,defineProperty,,
LoadIC,0x140a52e31ffb,913,39,.,1,0x140a22c04251,toStringTag,,
StoreIC,0x140a52e32008,917,12,.,1,0x140a22c38499,value,,
LoadIC,0x140a52e32022,921,28,.,1,0x140a22c02309,keys,,
LoadIC,0x140a52e3202f,921,28,.,1,0x140a22c02991,symbol("Symbol.iterator" hash 1574666),,
LoadIC,0x140a52e32042,921,28,.,1,0x140a22c05fe1,next,,
LoadIC,0x140a52e32147,929,28,.,1,0x140a22c02309,getOwnPropertySymbols,,
LoadIC,0x140a52e32154,929,28,.,1,0x140a22c029e9,symbol("Symbol.iterator" hash 1574666),,
LoadIC,0x140a52e32167,929,28,.,1,0x140a22c05fe1,next,,
LoadIC,0x140a52e3217f,929,14,.,1,0x140a22c06091,done,,
KeyedLoadIC,0x140a52e321a8,934,17,0,.,0x140a22c390f9,symbol("util.inspect.custom" hash 312c025),,
code-creation,Handler,1,63563,0x2a12731c2e0,362,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,63582,0x2a12731c2e0,362,CreateRegExpLiteral.Wide
StoreIC,0x140a52e2eaab,1420,21,0,.,0x140a22c02469,prototype,,
code-creation,Handler,1,63699,0x2a12731c4a0,655,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,63726,0x2a12731c4a0,655,CallUndefinedReceiver1.Wide
StoreIC,0x140a52e2eac6,1443,3,0,.,0x140a22c39621,toUSVString,,
StoreIC,0x140a52e2ead0,1444,3,0,.,0x140a22c39621,getPathFromURL,,
StoreIC,0x140a52e2eada,1445,3,0,.,0x140a22c39621,getURLFromFilePath,,
StoreIC,0x140a52e2eae4,1446,3,0,.,0x140a22c39621,URL,,
StoreIC,0x140a52e2eaee,1447,3,0,.,0x140a22c39621,URLSearchParams,,
StoreIC,0x140a52e2eaf8,1448,3,0,.,0x140a22c39621,domainToASCII,,
StoreIC,0x140a52e2eb02,1449,3,0,.,0x140a22c39621,domainToUnicode,,
StoreIC,0x140a52e2eb0c,1450,3,0,.,0x140a22c39621,urlToOptions,,
StoreIC,0x140a52e2eb16,1451,17,0,.,0x140a22c39621,formatSymbol,,
StoreIC,0x140a52e2eb20,1452,23,0,.,0x140a22c39621,searchParamsSymbol,,
StoreIC,0x140a52e2eb2a,1453,3,0,.,0x140a22c39621,encodeStr,,
KeyedLoadIC,0x140aa9fb4977,171,31,N,N,0x140a22c36d91,internal/validators,,
code-creation,Script,10,64157,0x140a52e32d32,8, internal/validators.js:1:1,0x140a52e32a58,~
code-creation,Script,10,64183,0x140a52e3317a,169, internal/validators.js:1:11,0x140a52e32c50,~
StoreIC,0x140a52e331f9,124,3,0,.,0x140a22c39889,isInt32,,
StoreIC,0x140a52e331ff,125,3,0,.,0x140a22c39889,isUint32,,
StoreIC,0x140a52e33205,126,3,0,.,0x140a22c39889,validateMode,,
StoreIC,0x140a52e3320b,127,3,0,.,0x140a22c39889,validateInteger,,
StoreIC,0x140a52e33211,128,3,0,.,0x140a22c39889,validateInt32,,
StoreIC,0x140a52e33217,129,3,0,.,0x140a22c39889,validateUint32,,
LoadGlobalIC,0x140a52e1b579,214,1,0,1,0x140a22c078f9,Object,,
LoadGlobalIC,0x140a52e1b5e1,1247,22,0,1,0x140a22c078f9,Map,,
StoreIC,0x140a52e1b643,1491,21,0,.,0x140a22c02469,native,,
StoreIC,0x140a52e1b64b,1632,17,0,.,0x140a22c02469,native,,
StoreIC,0x140a52e1b656,1726,3,0,.,0x140a22c3b6c9,appendFile,,
StoreIC,0x140a52e1b660,1727,3,0,.,0x140a22c3b6c9,appendFileSync,,
StoreIC,0x140a52e1b66a,1728,3,0,.,0x140a22c3b6c9,access,,
StoreIC,0x140a52e1b674,1729,3,0,.,0x140a22c3b6c9,accessSync,,
StoreIC,0x140a52e1b67e,1730,3,0,.,0x140a22c3b6c9,chown,,
StoreIC,0x140a52e1b688,1731,3,0,.,0x140a22c3b6c9,chownSync,,
StoreIC,0x140a52e1b692,1732,3,0,.,0x140a22c3b6c9,chmod,,
StoreIC,0x140a52e1b69c,1733,3,0,.,0x140a22c3b6c9,chmodSync,,
StoreIC,0x140a52e1b6a6,1734,3,0,.,0x140a22c3b6c9,close,,
StoreIC,0x140a52e1b6b0,1735,3,0,.,0x140a22c3b6c9,closeSync,,
StoreIC,0x140a52e1b6ba,1736,3,0,.,0x140a22c3b6c9,copyFile,,
StoreIC,0x140a52e1b6c4,1737,3,0,.,0x140a22c3b6c9,copyFileSync,,
StoreIC,0x140a52e1b6ce,1738,3,0,.,0x140a22c3b6c9,createReadStream,,
StoreIC,0x140a52e1b6d8,1739,3,0,.,0x140a22c3b6c9,createWriteStream,,
StoreIC,0x140a52e1b6e2,1740,3,0,.,0x140a22c3b6c9,exists,,
StoreIC,0x140a52e1b6ec,1741,3,0,.,0x140a22c3b6c9,existsSync,,
StoreIC,0x140a52e1b6f6,1742,3,0,.,0x140a22c3b6c9,fchown,,
StoreIC,0x140a52e1b700,1743,3,0,.,0x140a22c3b6c9,fchownSync,,
StoreIC,0x140a52e1b70a,1744,3,0,.,0x140a22c3b6c9,fchmod,,
StoreIC,0x140a52e1b714,1745,3,0,.,0x140a22c3b6c9,fchmodSync,,
StoreIC,0x140a52e1b71e,1746,3,0,.,0x140a22c3b6c9,fdatasync,,
StoreIC,0x140a52e1b728,1747,3,0,.,0x140a22c3b6c9,fdatasyncSync,,
StoreIC,0x140a52e1b732,1748,3,0,.,0x140a22c3b6c9,fstat,,
StoreIC,0x140a52e1b73c,1749,3,0,.,0x140a22c3b6c9,fstatSync,,
StoreIC,0x140a52e1b746,1750,3,0,.,0x140a22c3b6c9,fsync,,
StoreIC,0x140a52e1b750,1751,3,0,.,0x140a22c3b6c9,fsyncSync,,
StoreIC,0x140a52e1b75a,1752,3,0,.,0x140a22c3b6c9,ftruncate,,
StoreIC,0x140a52e1b764,1753,3,0,.,0x140a22c3b6c9,ftruncateSync,,
StoreIC,0x140a52e1b76e,1754,3,0,.,0x140a22c3b6c9,futimes,,
StoreIC,0x140a52e1b778,1755,3,0,.,0x140a22c3b6c9,futimesSync,,
StoreIC,0x140a52e1b792,1756,56,0,.,0x140a22c3b6c9,lchown,,
StoreIC,0x140a52e1b7a9,1757,64,0,.,0x140a22c3b6c9,lchownSync,,
StoreIC,0x140a52e1b7c0,1758,56,0,.,0x140a22c3b6c9,lchmod,,
StoreIC,0x140a52e1b7d7,1759,64,0,.,0x140a22c3b6c9,lchmodSync,,
StoreIC,0x140a52e1b7e1,1760,3,0,.,0x140a22c3b6c9,link,,
StoreIC,0x140a52e1b7eb,1761,3,0,.,0x140a22c3b6c9,linkSync,,
StoreIC,0x140a52e1b7f5,1762,3,0,.,0x140a22c3b6c9,lstat,,
StoreIC,0x140a52e1b7ff,1763,3,0,.,0x140a22c3b6c9,lstatSync,,
StoreIC,0x140a52e1b809,1764,3,0,.,0x140a22c3b6c9,mkdir,,
StoreIC,0x140a52e1b813,1765,3,0,.,0x140a22c3b6c9,mkdirSync,,
StoreIC,0x140a52e1b81d,1766,3,0,.,0x140a22c3b6c9,mkdtemp,,
StoreIC,0x140a52e1b827,1767,3,0,.,0x140a22c3b6c9,mkdtempSync,,
StoreIC,0x140a52e1b831,1768,3,0,.,0x140a22c3b6c9,open,,
StoreIC,0x140a52e1b83b,1769,3,0,.,0x140a22c3b6c9,openSync,,
StoreIC,0x140a52e1b845,1770,3,0,.,0x140a22c3b6c9,readdir,,
StoreIC,0x140a52e1b84f,1771,3,0,.,0x140a22c3b6c9,readdirSync,,
StoreIC,0x140a52e1b859,1772,3,0,.,0x140a22c3b6c9,read,,
StoreIC,0x140a52e1b863,1773,3,0,.,0x140a22c3b6c9,readSync,,
StoreIC,0x140a52e1b86d,1774,3,0,.,0x140a22c3b6c9,readFile,,
StoreIC,0x140a52e1b877,1775,3,0,.,0x140a22c3b6c9,readFileSync,,
StoreIC,0x140a52e1b881,1776,3,0,.,0x140a22c3b6c9,readlink,,
StoreIC,0x140a52e1b88b,1777,3,0,.,0x140a22c3b6c9,readlinkSync,,
StoreIC,0x140a52e1b895,1778,3,0,.,0x140a22c3b6c9,realpath,,
StoreIC,0x140a52e1b89f,1779,3,0,.,0x140a22c3b6c9,realpathSync,,
StoreIC,0x140a52e1b8a9,1780,3,0,.,0x140a22c3b6c9,rename,,
StoreIC,0x140a52e1b8b3,1781,3,0,.,0x140a22c3b6c9,renameSync,,
StoreIC,0x140a52e1b8bd,1782,3,0,.,0x140a22c3b6c9,rmdir,,
StoreIC,0x140a52e1b8c7,1783,3,0,.,0x140a22c3b6c9,rmdirSync,,
StoreIC,0x140a52e1b8d1,1784,3,0,.,0x140a22c3b6c9,stat,,
StoreIC,0x140a52e1b8db,1785,3,0,.,0x140a22c3b6c9,statSync,,
StoreIC,0x140a52e1b8e5,1786,3,0,.,0x140a22c3b6c9,symlink,,
StoreIC,0x140a52e1b8ef,1787,3,0,.,0x140a22c3b6c9,symlinkSync,,
StoreIC,0x140a52e1b8f9,1788,3,0,.,0x140a22c3b6c9,truncate,,
StoreIC,0x140a52e1b903,1789,3,0,.,0x140a22c3b6c9,truncateSync,,
StoreIC,0x140a52e1b90d,1790,3,0,.,0x140a22c3b6c9,unwatchFile,,
StoreIC,0x140a52e1b917,1791,3,0,.,0x140a22c3b6c9,unlink,,
StoreIC,0x140a52e1b921,1792,3,0,.,0x140a22c3b6c9,unlinkSync,,
StoreIC,0x140a52e1b92b,1793,3,0,.,0x140a22c3b6c9,utimes,,
StoreIC,0x140a52e1b935,1794,3,0,.,0x140a22c3b6c9,utimesSync,,
StoreIC,0x140a52e1b93f,1795,3,0,.,0x140a22c3b6c9,watch,,
StoreIC,0x140a52e1b949,1796,3,0,.,0x140a22c3b6c9,watchFile,,
StoreIC,0x140a52e1b953,1797,3,0,.,0x140a22c3b6c9,writeFile,,
StoreIC,0x140a52e1b95d,1798,3,0,.,0x140a22c3b6c9,writeFileSync,,
StoreIC,0x140a52e1b967,1799,3,0,.,0x140a22c3b6c9,write,,
StoreIC,0x140a52e1b971,1800,3,0,.,0x140a22c3b6c9,writeSync,,
StoreIC,0x140a52e1b97b,1801,3,0,.,0x140a22c3b6c9,Stats,,
StoreIC,0x140a52e1b985,1842,21,0,.,0x140a22c3b6c9,_toUnixTimestamp,,
code-creation,Handler,1,65668,0x2a12731c780,347,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,65681,0x2a12731c780,347,JumpIfToBooleanTrue.Wide
StoreIC,0x140a52e1ba40,1846,36,0,.,0x140a22c3b989,value,,
StoreIC,0x140a52e1ba4a,1846,36,0,.,0x140a22c3b931,F_OK,,
StoreIC,0x140a52e1ba6c,1847,36,0,.,0x140a22c3b931,R_OK,,
StoreIC,0x140a52e1ba8e,1848,36,0,.,0x140a22c3b931,W_OK,,
StoreIC,0x140a52e1bab0,1849,36,0,.,0x140a22c3b931,X_OK,,
StoreIC,0x140a52e1bacd,1853,12,0,.,0x140a22c3b931,constants,,
StoreIC,0x140a52e1bae5,1858,5,0,.,0x140a22c3b9e1,get,,
StoreIC,0x140a52e1baef,1858,5,0,.,0x140a22c3b931,promises,,
LoadIC,0x140a52e0dd22,47,15,1,P,0x140a22c32771,noDeprecation,,
LoadIC,0x140a52e0dd77,75,10,N,N,0x140a22c3bb41,prototype,,
LoadIC,0x140a52e0dd77,75,10,N,N,0x140a22c3bc49,prototype,,
StoreIC,0x140a52e127b2,113,13,0,.,0x140a22c02469,fail,,
StoreIC,0x140a52e127bc,119,23,0,.,0x140a22c3bca1,AssertionError,,
StoreIC,0x140a52e127c6,278,11,0,.,0x140a22c3bcf9,ok,,
StoreIC,0x140a52e127d2,282,14,0,.,0x140a22c3bd51,equal,,
StoreIC,0x140a52e127de,297,17,0,.,0x140a22c3bda9,notEqual,,
StoreIC,0x140a52e127ea,311,18,0,.,0x140a22c3be01,deepEqual,,
StoreIC,0x140a52e127f6,325,21,0,.,0x140a22c3be59,notDeepEqual,,
StoreIC,0x140a52e12802,339,24,0,.,0x140a22c3beb1,deepStrictEqual,,
StoreIC,0x140a52e1280c,352,27,0,.,0x140a22c3bf09,notDeepStrictEqual,,
StoreIC,0x140a52e12818,366,20,0,.,0x140a22c3bf61,strictEqual,,
StoreIC,0x140a52e12824,378,23,0,.,0x140a22c3bfb9,notStrictEqual,,
StoreIC,0x140a52e1284e,607,15,0,.,0x140a22c3c011,throws,,
StoreIC,0x140a52e1285a,611,16,0,.,0x140a22c3c119,rejects,,
StoreIC,0x140a52e12866,615,21,0,.,0x140a22c3c171,doesNotThrow,,
StoreIC,0x140a52e12872,619,22,0,.,0x140a22c3c1c9,doesNotReject,,
StoreIC,0x140a52e1287e,623,16,0,.,0x140a22c3c221,ifError,,
LoadGlobalIC,0x140a52e12886,675,17,0,1,0x140a22c078f9,Object,,
StoreIC,0x140a52e128a6,676,17,0,.,0x140a22c3c3d9,equal,,
StoreIC,0x140a52e128b2,677,21,0,.,0x140a22c3c3d9,deepEqual,,
StoreIC,0x140a52e128be,678,20,0,.,0x140a22c3c3d9,notEqual,,
StoreIC,0x140a52e128ca,679,24,0,.,0x140a22c3c3d9,notDeepEqual,,
KeyedLoadIC,0x140aa9fb4977,171,31,N,N,0x140a22c39679,internal/worker,,
code-creation,Script,10,68133,0x140a52e34f82,8, internal/worker.js:1:1,0x140a52e34a38,~
code-creation,Script,10,68176,0x140a52e362a2,1410, internal/worker.js:1:11,0x140a52e34ea0,~
code-creation,Script,10,68377,0x140a52e37772,8, stream.js:1:1,0x140a52e37420,~
code-creation,Script,10,68395,0x140a52e37b12,399, stream.js:1:11,0x140a52e37690,~
code-creation,Script,10,68583,0x140a52e385a2,8, internal/streams/pipeline.js:1:1,0x140a52e382b8,~
code-creation,Script,10,68604,0x140a52e38b2a,129, internal/streams/pipeline.js:1:11,0x140a52e384c0,~
code-creation,Script,10,68785,0x140a52e391c2,8, internal/streams/end-of-stream.js:1:1,0x140a52e38f40,~
code-creation,Script,10,68804,0x140a52e3951a,82, internal/streams/end-of-stream.js:1:11,0x140a52e390e0,~
code-creation,Script,10,68952,0x140a52e39ac2,8, internal/streams/legacy.js:1:1,0x140a52e39878,~
code-creation,Script,10,68971,0x140a52e39d62,72, internal/streams/legacy.js:1:11,0x140a52e399e0,~
code-creation,LazyCompile,10,69049,0x140a52e3a0e2,138,inherits util.js:1197:18,0x140aa9fd5880,~
code-creation,Handler,1,69082,0x2a12731c920,64,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,69093,0x2a12731c920,64,JumpIfNotUndefined
StoreIC,0x140a52e3a149,1209,15,0,.,0x140a22c02469,super_,,
LoadGlobalIC,0x140a52e3a14d,1210,3,0,1,0x140a22c078f9,Object,,
LoadIC,0x140a52e3a158,1210,30,0,.,0x140a22c3d459,prototype,,
code-creation,Script,10,70169,0x140a52e3b36a,8, _stream_readable.js:1:1,0x140a52e3aea0,~
code-creation,Script,10,70208,0x140a52e3ce52,1123, _stream_readable.js:1:11,0x140a52e3b288,~
StoreIC,0x140a52e3cf1c,25,24,0,.,0x140a22c02469,ReadableState,,
code-creation,LazyCompile,10,70311,0x140a52e3e10a,146,debuglog util.js:267:18,0x140aa9fd4890,~
LoadIC,0x140a52e3e117,268,13,0,.,0x140ab6a83f91,toUpperCase,,
KeyedLoadIC,0x140a52e3e12d,269,14,0,.,0x140a22c023b9,STREAM,,
code-creation,Handler,1,70368,0x2a12731c9a0,108,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,70379,0x2a12731c9a0,108,LdaContextSlot
code-creation,Builtin,3,70409,0x2a12731ca60,2320,RegExpPrototypeTest
code-creation,Builtin,3,70419,0x2a12731ca60,2320,RegExpPrototypeTest
code-creation,RegExp,4,70498,0x2a12731d3c0,645,^$
KeyedStoreIC,0x140a52e3e18a,277,19,0,.,0x140a22c023b9,STREAM,,
KeyedLoadIC,0x140a52e3e198,280,16,0,.,0x140a22c3d611,STREAM,,
code-creation,Script,10,70767,0x140a52e3e742,8, internal/streams/buffer_list.js:1:1,0x140a52e3e4d8,~
code-creation,Script,10,70792,0x140a52e3edda,199, internal/streams/buffer_list.js:1:11,0x140a52e3e660,~
code-creation,Script,10,70953,0x140a52e3f5b2,8, internal/streams/destroy.js:1:1,0x140a52e3f338,~
code-creation,Script,10,70973,0x140a52e3f8ca,64, internal/streams/destroy.js:1:11,0x140a52e3f4d0,~
StoreIC,0x140a52e3f8f8,86,3,0,.,0x140a22c3d771,destroy,,
StoreIC,0x140a52e3f8fe,87,3,0,.,0x140a22c3d771,undestroy,,
code-creation,Script,10,71114,0x140a52e3fe1a,8, internal/streams/state.js:1:1,0x140a52e3fbc0,~
code-creation,Script,10,71137,0x140a52e3ffea,81, internal/streams/state.js:1:11,0x140a52e3fd38,~
StoreIC,0x140a52e4002f,25,3,0,.,0x140a22c3d7c9,getHighWaterMark,,
LoadIC,0x140a52e3a125,1205,17,.,1,0x140a22c3d459,prototype,,
StoreIC,0x140a52e3a149,1209,15,.,1,0x140a22c3d5b9,super_,,
LoadIC,0x140a52e3a152,1210,10,.,1,0x140a22c02309,setPrototypeOf,,
LoadIC,0x140a52e3a158,1210,30,.,1,0x140a22c3d821,prototype,,
LoadIC,0x140a52e3a15e,1210,51,.,1,0x140a22c3d459,prototype,,
LoadGlobalIC,0x140a52e3d04f,168,1,0,1,0x140a22c078f9,Object,,
code-creation,Handler,1,71286,0x2a12731d6a0,32,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,71297,0x2a12731d6a0,32,ExtraWide
code-creation,Handler,1,71324,0x2a12731d700,36,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,71334,0x2a12731d700,36,LdaSmi.ExtraWide
LoadGlobalIC,0x140a52e3d1e2,980,20,0,1,0x140a22c078f9,Symbol,,
KeyedStoreIC,0x140a52e3d1f1,980,42,0,.,0x140a22c3d8d1,symbol("Symbol.asyncIterator" hash 36553672),,
StoreIC,0x140a52e3d284,1023,20,0,.,0x140a22c3d821,_fromList,,
StoreIC,0x140a52e37b6b,32,17,0,.,0x140a22c3d459,Readable,,
code-creation,Script,10,72324,0x140a52e413ca,8, _stream_writable.js:1:1,0x140a52e40f60,~
code-creation,Script,10,72360,0x140a52e4287a,958, _stream_writable.js:1:11,0x140a52e412e8,~
StoreIC,0x140a52e42928,29,24,0,.,0x140a22c02469,WritableState,,
LoadIC,0x140aa9fb4642,135,44,.,1,0x140a22c0f671,loading,,
LoadIC,0x140a52e3a125,1205,17,1,P,0x140a22c3d981,prototype,,
StoreIC,0x140a52e3a149,1209,15,1,P,0x140a22c3d9d9,super_,,
LoadIC,0x140a52e3a158,1210,30,1,P,0x140a22c3da31,prototype,,
LoadIC,0x140a52e3a15e,1210,51,1,P,0x140a22c3d981,prototype,,
LoadIC,0x140a52e42a08,160,15,0,.,0x140a22c02469,prototype,,
LoadGlobalIC,0x140a52e42a16,170,1,0,1,0x140a22c078f9,Object,,
LoadIC,0x140a52e0dd77,75,10,N,N,0x140a22c3dc99,prototype,,
StoreIC,0x140a52e0dd89,79,26,N,N,0x140a22c3dbe9,prototype,,
StoreIC,0x140a52e42a57,171,21,0,.,0x140a22c3db91,get,,
code-creation,Handler,1,72614,0x2a12731d780,2672,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,72626,0x2a12731d780,2672,LdaGlobalInsideTypeof
LoadGlobalIC,0x140a52e42a60,180,1,0,1,0x140a22c078f9,Symbol,,
LoadGlobalIC,0x140a52e42a67,180,37,0,1,0x140a22c078f9,Symbol,,
LoadGlobalIC,0x140a52e42a72,181,3,0,1,0x140a22c078f9,Function,,
KeyedLoadIC,0x140a52e42a86,181,39,0,.,0x140a22c02259,symbol("Symbol.hasInstance" hash 43b0ecc),,
StoreIC,0x140a52e37b77,33,17,0,.,0x140a22c3d981,Writable,,
code-creation,Script,10,72979,0x140a52e43f4a,8, _stream_duplex.js:1:1,0x140a52e43cb0,~
code-creation,Script,10,73004,0x140a52e44542,374, _stream_duplex.js:1:11,0x140a52e43e68,~
LoadIC,0x140a52e3a125,1205,17,P,P,0x140a22c3d929,prototype,,
StoreIC,0x140a52e3a149,1209,15,P,P,0x140a22c02469,super_,,
LoadIC,0x140a52e3a158,1210,30,P,P,0x140a22c3ddf9,prototype,,
LoadIC,0x140a52e3a15e,1210,51,^,1,0x140a22c3d929,prototype,,
LoadGlobalIC,0x140a52e4459b,39,16,0,1,0x140a22c078f9,Object,,
KeyedLoadIC,0x140a52e445c6,41,24,0,1,0x140a22c02991,0,,
KeyedLoadIC,0x140a52e445d7,42,26,0,.,0x140a22c3dea9,pipe,,
LoadIC,0x140a52e445ba,40,28,.,1,0x140a22c02991,length,,
LoadIC,0x140a52e445cf,42,17,.,1,0x140a22c3ddf9,prototype,,
KeyedLoadIC,0x140a52e445d7,42,26,.,1,0x140a22c3df01,write,,
KeyedLoadIC,0x140a52e445f2,43,52,0,.,0x140a22c3dae1,write,,
KeyedStoreIC,0x140a52e445f5,43,32,0,.,0x140a22c3df01,write,,
KeyedLoadIC,0x140a52e445d7,42,26,1,N,0x140a22c3e009,cork,,
LoadIC,0x140a52e445e0,43,14,.,1,0x140a22c3ddf9,prototype,,
LoadIC,0x140a52e445ea,43,43,.,1,0x140a22c3dd49,prototype,,
KeyedLoadIC,0x140a52e445f2,43,52,.,1,0x140a22c3e061,cork,,
KeyedStoreIC,0x140a52e445f5,43,32,.,1,0x140a22c3e009,cork,,LookupForWrite said 'false'
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e0b9,uncork,,
KeyedLoadIC,0x140a52e445f2,43,52,1,N,0x140a22c3e061,uncork,,
KeyedStoreIC,0x140a52e445f5,43,32,1,N,0x140a22c3e0b9,uncork,,LookupForWrite said 'false'
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e111,setDefaultEncoding,,
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e169,_write,,
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e1c1,_writev,,
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e219,end,,
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e271,destroy,,
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e271,_undestroy,,
KeyedLoadIC,0x140a52e445d7,42,26,N,N,0x140a22c3e271,_destroy,,
code-creation,Script,10,73685,0x140a52e4587a,8, _stream_transform.js:1:1,0x140a52e455b0,~
code-creation,Script,10,73705,0x140a52e45dca,242, _stream_transform.js:1:11,0x140a52e45798,~
LoadIC,0x140a52e3a125,1205,17,^,P,0x140a22c3ddf9,prototype,,
LoadIC,0x140a52e3a158,1210,30,^,P,0x140a22c3ddf9,prototype,,
LoadIC,0x140a52e3a15e,1210,51,1,P,0x140a22c3ddf9,prototype,,
StoreIC,0x140a52e37b8f,35,18,0,.,0x140a22c3e4d9,Transform,,
code-creation,Script,10,73888,0x140a52e4664a,8, _stream_passthrough.js:1:1,0x140a52e463f8,~
code-creation,Script,10,73906,0x140a52e46802,80, _stream_passthrough.js:1:11,0x140a52e46568,~
LoadIC,0x140a52e3a158,1210,30,^,P,0x140a22c3ddf9,prototype,,
StoreIC,0x140a52e37b9b,36,20,0,.,0x140a22c3e5e1,PassThrough,,
StoreIC,0x140a52e37ba1,38,17,0,.,0x140a22c3e6e9,pipeline,,
StoreIC,0x140a52e37ba7,39,17,0,.,0x140a22c3e741,finished,,
